parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,rank,mlog10p
1, zoxt ,1013,infectionburdenhospbr,,0.05,0.01427208,36743,3.4970547,4.70E-04,0.02,0.08,0.05,0.00003418,0,0.00106829,0,645,3.327902142
1, zctrc ,376,infectionburdenhospbr,,-0.05,0.01508732,36411,-3.4574397,5.50E-04,-0.08,-0.02,0.05,0.00003418,0,0.00123643,0,646,3.259637311
1, zsit1 ,1245,infectionburdenhospbr,,0.05,0.01507555,35753,3.4468824,5.70E-04,0.02,0.08,0.05,0.00003418,0,0.00128379,0,647,3.244125144
1, zbag3 ,111,infectionburdenhospbr,,0.05,0.01521239,36099,3.4462373,5.70E-04,0.02,0.08,0.05,0.00003418,0,0.00128486,0,648,3.244125144
1, zccl27 ,188,infectionburdenhospbr,,0.05,0.01482878,36433,3.4415031,5.80E-04,0.02,0.08,0.05,0.00003418,0,0.00130552,0,649,3.236572006
1, zggh ,593,infectionburdenhospbr,,0.05,0.01462594,35819,3.4298716,6.00E-04,0.02,0.08,0.05,0.00003418,0,0.0013607,0,650,3.22184875
1, zlta ,853,infectionburdenhospbr,,0.05,0.01499443,36344,3.4285291,6.10E-04,0.02,0.08,0.05,0.00003418,0,0.00136532,0,651,3.214670165
1, zdsg2 ,449,infectionburdenhospbr,,0.05,0.01457587,36451,3.4210623,6.20E-04,0.02,0.08,0.05,0.00003418,0,0.00140119,0,652,3.207608311
1, zhs3st3b1 ,657,infectionburdenhospbr,,0.05,0.01521107,36256,3.4148242,6.40E-04,0.02,0.08,0.05,0.00003418,0,0.00142929,0,653,3.193820026
1, ziqgap2 ,754,infectionburdenhospbr,,0.05,0.01523151,36256,3.415036,6.40E-04,0.02,0.08,0.05,0.00003418,0,0.00142929,0,654,3.193820026
1, zcreg1 ,352,infectionburdenhospbr,,0.05,0.01487384,35954,3.4085874,6.50E-04,0.02,0.08,0.05,0.00003418,0,0.00146014,0,655,3.187086643
1, zdnmbp ,435,infectionburdenhospbr,,0.05,0.0152051,36156,3.4040603,6.60E-04,0.02,0.08,0.05,0.00003418,0,0.00148227,0,656,3.180456064
1, zeif4ebp1 ,469,infectionburdenhospbr,,0.05,0.01499318,36433,3.4010958,6.70E-04,0.02,0.08,0.05,0.00003418,0,0.00149614,0,657,3.173925197
1, zcela3a ,273,infectionburdenhospbr,,-0.05,0.01508064,36828,-3.3927826,6.90E-04,-0.08,-0.02,0.05,0.00003418,0,0.00153904,0,658,3.161150909
1, zpspn ,1119,infectionburdenhospbr,,0.04,0.01065857,36344,3.3925263,6.90E-04,0.02,0.06,0.05,0.00003418,0,0.00153904,0,659,3.161150909
1, zckmt1a_ckmt1b ,297,infectionburdenhospbr,,0.05,0.01525768,36315,3.390061,7.00E-04,0.02,0.08,0.05,0.00003418,0,0.00155059,0,660,3.15490196
1, zabl1 ,3,infectionburdenhospbr,,0.05,0.01517972,36256,3.3895951,7.00E-04,0.02,0.08,0.05,0.00003418,0,0.00155088,0,661,3.15490196
1, zmia ,906,infectionburdenhospbr,,0.05,0.01507892,36532,3.3745598,7.40E-04,0.02,0.08,0.05,0.00003418,0,0.00163561,0,662,3.13076828
1, zplau ,1063,infectionburdenhospbr,,0.05,0.01497166,36451,3.366115,7.60E-04,0.02,0.08,0.05,0.00003418,0,0.00168396,0,663,3.119186408
1, zgfer ,587,infectionburdenhospbr,,0.05,0.01524773,35565,3.3647547,7.70E-04,0.02,0.08,0.05,0.00003418,0,0.00168978,0,664,3.113509275
1, zdpp7 ,443,infectionburdenhospbr,,0.05,0.0151142,36144,3.3633029,7.70E-04,0.02,0.08,0.05,0.00003418,0,0.00169429,0,665,3.113509275
1, zil32 ,734,infectionburdenhospbr,,0.05,0.01491644,36344,3.3631828,7.70E-04,0.02,0.08,0.05,0.00003418,0,0.00169429,0,666,3.113509275
1, zaifm1 ,42,infectionburdenhospbr,,0.05,0.01506593,36197,3.3602806,7.80E-04,0.02,0.08,0.05,0.00003418,0,0.00170962,0,667,3.107905397
1, zc19orf12 ,138,infectionburdenhospbr,,0.05,0.01495654,35593,3.3492093,8.10E-04,0.02,0.08,0.05,0.00003418,0,0.00177677,0,668,3.091514981
1, zarhgap1 ,85,infectionburdenhospbr,,-0.05,0.01545737,35565,-3.3448829,8.20E-04,-0.08,-0.02,0.05,0.00003418,0,0.00180201,0,669,3.086186148
1, zpqbp1 ,1091,infectionburdenhospbr,,0.05,0.01539837,35565,3.3384985,8.40E-04,0.02,0.08,0.05,0.00003418,0,0.00184117,0,670,3.075720714
1, zgmpr ,606,infectionburdenhospbr,,-0.05,0.01499365,36816,-3.3311681,8.70E-04,-0.08,-0.02,0.05,0.00003418,0,0.00188745,0,671,3.060480747
